Date,crypto,Open,High,Low,Close,Volume,returns,log_returns,volatility_7d,volatility_30d,returns_squared,price_normalized
2024-06-03,BNB,603.0509643554688,637.2471313476562,601.1831665039062,626.4329833984375,2952110605,0.0388148244714467,0.0380804714703661,0.0163694120039945,0.0189203059047199,0.0015065905987492,0.4671932990714029
2024-06-04,BNB,626.4329833984375,687.40380859375,625.2649536132812,686.201416015625,3416994948,0.0954107369840906,0.0911293952037716,0.0369859036068174,0.0254087256044271,0.0091032087318473,0.5137652337616071
2024-06-05,BNB,686.201416015625,712.58837890625,685.777099609375,698.889404296875,3501231414,0.0184901808494097,0.018321315842384,0.0346157879471543,0.0254257881425704,0.0003418867878438,0.5236517931995824
2024-06-06,BNB,698.889404296875,720.672607421875,692.9947509765625,710.4640502929688,2997888288,0.0165614844422181,0.0164258386733831,0.0332734078429236,0.0250552856010554,0.0002742827669298,0.5326708293995932
2024-06-07,BNB,710.4603881835938,710.8385009765625,665.18017578125,683.3609619140625,2987033806,-0.0381484304064786,-0.0388951337827348,0.0403525912240255,0.0262802391460823,0.0014553027424779,0.5115519342468654
2024-06-08,BNB,683.3685913085938,694.3128051757812,678.6458129882812,682.6651611328125,1966216051,-0.0010182038776419,-0.0010187225993497,0.0411591654442249,0.0262604326038922,1.036739136445112e-06,0.511009761947496
2024-06-09,BNB,682.6638793945312,684.7598876953125,670.8135375976562,673.3153076171875,1856183346,-0.0136961046907826,-0.0137907616137685,0.0426884919787184,0.0261587643665374,0.0001875832837008,0.5037242978952323
2024-06-10,BNB,673.33544921875,674.3134765625,615.77294921875,624.3868408203125,3184376694,-0.0726679851822011,-0.0754436170034565,0.0526631791508592,0.0297145499821877,0.0052806360704406,0.4655989320394677
2024-06-11,BNB,624.3967895507812,628.2633666992188,597.0418701171875,602.55810546875,2604834485,-0.0349602745036781,-0.0355860121730287,0.032952208514473,0.0304745659522647,0.0012222207933725,0.4485898455928812
2024-06-12,BNB,602.6026000976562,634.6758422851562,592.2932739257812,619.19482421875,2221546160,0.0276101484637032,0.0272358620939875,0.0347622825193473,0.0308383757011607,0.0007623202981877,0.4615532803887518
2024-06-13,BNB,619.2251586914062,619.298583984375,596.3087768554688,599.5150756835938,1879189691,-0.0317828052907041,-0.0322988421741124,0.0317432433896754,0.0303846508540079,0.0010101467121468,0.4462186978446652
2024-06-14,BNB,599.4786987304688,611.6287231445312,590.496337890625,603.1805419921875,1848914113,0.0061140519350812,0.0060954369563136,0.0327373516838257,0.0300335301694966,3.738163106487138e-05,0.4490748520059487
2024-06-15,BNB,603.1141967773438,609.0504760742188,601.5859375,607.8029174804688,1471028668,0.0076633365410203,0.0076341223348193,0.0336054956794546,0.0297118555731003,5.87267269409379e-05,0.4526766357557861
2024-06-16,BNB,607.8084716796875,611.197509765625,601.4769287109375,610.0540161132812,1428836675,0.0037036653955924,0.0036968237145724,0.0344341362666115,0.0295085158700029,1.3717137362508718e-05,0.4544307058211671
2024-06-17,BNB,610.0736694335938,611.9440307617188,592.4261474609375,604.4673461914062,1797626078,-0.0091576643613762,-0.0091998535367193,0.0225564925413392,0.0295742852454319,8.386281655562007e-05,0.4500775378469667
2024-06-18,BNB,604.3328857421875,604.65283203125,575.76171875,588.7020874023438,2265505402,-0.0260812414241983,-0.0264273889048625,0.0207271148164294,0.0299374529446524,0.0006802311542273,0.4377931500765695
2024-06-19,BNB,588.584716796875,605.731689453125,587.01416015625,598.771728515625,1788904109,0.0171048163897526,0.0169601760523718,0.0183772651242737,0.028936408052187,0.0002925747437271,0.4456394771048388
2024-06-20,BNB,598.771728515625,607.4007568359375,584.7599487304688,587.107177734375,1817442036,-0.0194807974821503,-0.0196730491235871,0.0157484682032179,0.0286066138584828,0.0003795014705405,0.4365503865366728
2024-06-21,BNB,587.1126098632812,588.7054443359375,578.015869140625,585.9119262695312,1672110625,-0.0020358318040943,-0.0020379069265401,0.015266943741363,0.028593136581424,4.144611134562219e-06,0.4356190391560981
2024-06-22,BNB,585.9009399414062,590.9393310546875,581.1376342773438,590.7633666992188,1387634576,0.0082801530608471,0.00824606065775,0.0153473223271115,0.0282499963466386,6.856093471105681e-05,0.4393993117339647
2024-06-23,BNB,590.6715698242188,592.7726440429688,576.0581665039062,577.2108764648438,1444372224,-0.022940640869621,-0.0232078722543751,0.016400010155589,0.028550297442518,0.0005262730035089,0.4288391269935096
2024-06-24,BNB,577.222900390625,581.2367553710938,552.9365234375,567.578125,2033721646,-0.0166884441330004,-0.0168292651375528,0.0167503371203603,0.0286816532514215,0.0002785041675802,0.421333227098476
2024-06-25,BNB,567.653076171875,579.1007690429688,566.8991088867188,578.1034545898438,1581413208,0.0185442833792153,0.0183744347569319,0.017564669012365,0.0289106846740604,0.0003438904460486,0.4295346294238586
2024-06-26,BNB,578.1137084960938,584.1988525390625,567.8788452148438,572.4017944335938,1537826836,-0.0098626986415351,-0.0099116572289527,0.015379956365366,0.0289250348408629,9.727282449373842e-05,0.4250918603433414
2024-06-27,BNB,572.3585205078125,583.7315063476562,566.4297485351562,580.7982788085938,1659378248,0.014668864522531,0.014562317415578,0.015913503961374,0.029067455344455,0.0002151755863803,0.4316344532275217
2024-06-28,BNB,580.865966796875,584.3499755859375,565.00537109375,566.4644775390625,1618598501,-0.0246794830365795,-0.0249891266588172,0.0181943394364794,0.0293467612156045,0.0006090768829528,0.4204654660656431
2024-06-29,BNB,566.4916381835938,572.9425659179688,566.06591796875,569.127685546875,1375085097,0.004701456337355,0.0046904390096704,0.0178162116164365,0.0293659446950088,2.210369169205625e-05,0.4225406543209664
2024-06-30,BNB,569.1678466796875,584.0786743164062,567.7850341796875,581.7711181640625,1564676508,0.022215458741984,0.0219722902488273,0.0184762727262554,0.0296694753407495,0.0004935266071167,0.4323924957081927
2024-07-01,BNB,581.674560546875,587.2811889648438,576.136474609375,576.6869506835938,1613874196,-0.0087391197701824,-0.0087775298211188,0.0174014551978409,0.0295984109133773,7.637221435759447e-05,0.4284308807638791
2024-07-02,BNB,576.6046752929688,581.0347290039062,573.8269653320312,578.9810791015625,1528045271,0.0039781174435269,0.0039702256570416,0.0159614582928566,0.0296040876623193,1.5825418394493322e-05,0.4302184799056686
2024-07-03,BNB,579.0103759765625,579.9353637695312,550.4166870117188,556.5777587890625,1736158280,-0.0386943910969672,-0.0394629092212272,0.0217126798475537,0.0293967977747273,0.001497255902365,0.4127616732813396
2024-07-04,BNB,556.4862060546875,556.8927612304688,512.42236328125,513.9945068359375,2056945763,-0.0765090794245402,-0.0795943109283029,0.0331357034898004,0.0260079733105428,0.0058536392343906,0.3795805383240353
2024-07-05,BNB,513.614501953125,515.2207641601562,456.9234008789063,497.9958190917969,2865780557,-0.0311261842906178,-0.0316208967170288,0.0334784289828199,0.0257594925258256,0.0009688393484935,0.3671142612589944
2024-07-06,BNB,497.9655151367188,530.4472045898438,496.6573181152344,527.6743774414062,1604647597,0.0595959990261256,0.057887702480115,0.0442934976711989,0.0284042050548935,0.0035516830999219,0.3902399786424539
2024-07-07,BNB,527.4404907226562,527.4404907226562,488.9649353027344,490.6131286621094,1660301909,-0.0702350736812348,-0.0728234921850759,0.0468329247747973,0.030076232989103,0.0049329655750084,0.3613616229267901
2024-07-08,BNB,490.7127990722656,523.1556396484375,472.1614074707031,510.6142578125,2305009896,0.0407676190911019,0.039958536174826,0.0527305484948321,0.0314677456680969,0.0016619987663571,0.3769466272465196
2024-07-09,BNB,510.5447692871094,520.6463012695312,507.2747802734375,516.568115234375,1586240513,0.0116601863946801,0.0115927302821577,0.0532933454985952,0.0316811325943758,0.0001359599467586,0.3815859100060714
2024-07-10,BNB,516.6347045898438,529.192138671875,511.8351745605469,524.5165405273438,1592646761,0.0153869839398863,0.0152698047961376,0.0531947792462002,0.0295172115084226,0.0002367592747663,0.3877793724648419
2024-07-11,BNB,524.5767211914062,540.0792236328125,521.0379638671875,525.1380615234375,1685684515,0.0011849406988555,0.0011842392107188,0.0435577214875822,0.0290007423230155,1.4040844598042843e-06,0.388263665493305
2024-07-12,BNB,525.1171264648438,537.316162109375,517.9932861328125,533.75732421875,1600204226,0.0164133269455042,0.0162800842880889,0.0408073370779892,0.0286476599387061,0.00026939730142,0.3949798486312308
2024-07-13,BNB,533.7614135742188,539.1996459960938,527.7648315429688,532.3488159179688,1436156860,-0.0026388552191631,-0.0026423431350182,0.0346962704885489,0.0281821451451367,6.963556867704771e-06,0.3938823301967967
2024-07-14,BNB,532.3785400390625,547.3585815429688,532.1102294921875,544.8187255859375,1486806663,0.0234243212252964,0.0231541822279227,0.0144338771355621,0.0285617561420258,0.0005486988248658,0.4035989614219961
2024-07-15,BNB,544.9208984375,586.5435791015625,544.7008056640625,586.1410522460938,2019082961,0.0758460102774831,0.0731073383729166,0.0261422096861367,0.0319501444181805,0.005752617275012,0.435797575543101
2024-07-16,BNB,586.0093994140625,587.3955078125,556.6705322265625,576.583984375,2082707183,-0.0163050648550737,-0.0164394552568706,0.0295732887950443,0.0320634050151921,0.0002658551399281,0.4283506487753672
2024-07-17,BNB,576.5607299804688,584.0094604492188,565.4176635742188,568.9127197265625,1739938322,-0.0133046786874473,-0.0133939788830172,0.0316201827264503,0.0321070023371276,0.0001770144749762,0.4223731516158455
2024-07-18,BNB,568.96826171875,579.3433227539062,562.9327392578125,571.9515380859375,1636814280,0.0053414491432632,0.0053272342002508,0.031419691673535,0.0317890317719988,2.853107895006812e-05,0.424741017794881
2024-07-19,BNB,571.9271240234375,598.0529174804688,565.973876953125,593.7021484375,2052978808,0.0380287645074823,0.0373234958313041,0.0328759172009581,0.0324113950968694,0.0014461869299655,0.4416892287552225
2024-07-20,BNB,593.7093505859375,598.30126953125,587.2839965820312,593.5722045898438,1585229672,-0.0002188704352817,-0.000218894390911,0.0326620974380309,0.032197615830469,4.790426744044142e-08,0.4415879757003666
2024-07-21,BNB,593.5726318359375,603.6642456054688,583.540771484375,601.8511962890625,1815088659,0.0139477415471964,0.0138513669052142,0.0325047070629519,0.0322800345416995,0.0001945394942673,0.4480390175603113
2024-07-22,BNB,601.8511962890625,605.191162109375,587.77197265625,587.9177856445312,1985538902,-0.0231509229032739,-0.0234231147197496,0.020997822960796,0.0325579533464947,0.0005359652312733,0.4371820172654382
2024-07-23,BNB,587.9177856445312,593.1072998046875,578.2872924804688,582.0995483398438,1839296067,-0.0098963451127932,-0.009945639428094,0.0202637715344265,0.0323223814276321,9.79376465915068e-05,0.4326484105452898
2024-07-24,BNB,582.10498046875,588.8692016601562,570.95361328125,574.5784912109375,1601708271,-0.0129205685700262,-0.0130047651475224,0.0202173552015083,0.032259388004963,0.0001669410921727,0.4267879560198688
2024-07-25,BNB,574.5784912109375,575.8388061523438,554.7559814453125,570.71337890625,1995371028,-0.0067268656307368,-0.0067495929711949,0.0203582234726703,0.0321127596353441,4.525072121398905e-05,0.4237762364558452
2024-07-26,BNB,570.71337890625,582.7736206054688,570.4503784179688,581.0779418945312,1665724792,0.0181607149426643,0.0179977788922861,0.0147685337478508,0.0322212127227573,0.0003298115672287,0.4318523684446894
2024-07-27,BNB,581.0779418945312,592.8525390625,574.8931274414062,581.5888061523438,1760015335,0.0008791664955425,0.0008787802550423,0.0148084289330084,0.0321177737681428,7.729337268845479e-07,0.4322504370539632
2024-07-28,BNB,581.5888061523438,584.68994140625,575.0437622070312,584.099609375,1464043630,0.0043171450277166,0.0043078528911895,0.0133688687017508,0.0317668483845274,1.863774119033841e-05,0.4342068705521352
2024-07-29,BNB,584.099609375,596.6491088867188,573.986083984375,574.642578125,1825858615,-0.0161907850959175,-0.0163232880210537,0.0119020790146768,0.0319231545210185,0.0002621415220221,0.4268378929421792
2024-07-30,BNB,574.642578125,587.6651000976562,567.990234375,587.6651000976562,1811656040,0.0226619510429377,0.0224089837209277,0.0148453851901259,0.0319335775117872,0.0005135640250725,0.4369851231146145
2024-07-31,BNB,587.6651000976562,592.5235595703125,575.251953125,576.3681640625,1798590737,-0.0192234250992257,-0.0194105977510147,0.0160081764521226,0.032098867686087,0.0003695400725455,0.4281824802446154
2024-08-01,BNB,576.3681640625,577.2913208007812,553.7516479492188,575.146728515625,2045220020,-0.0021191932917768,-0.00212144195935,0.0157515735627201,0.0320952694507298,4.490980207912212e-06,0.4272307300643539
2024-08-02,BNB,575.146728515625,577.0011596679688,540.11865234375,542.9151611328125,2062337930,-0.0560405993545295,-0.0576721215523131,0.0248084633386882,0.0329660271846969,0.0031405487760148,0.402115692152458
2024-08-03,BNB,542.9151611328125,544.6666870117188,522.1957397460938,529.4813232421875,1826715291,-0.0247438989594521,-0.0250551747415242,0.0249310994051859,0.0300667848191424,0.0006122605357155,0.3916479620567374
2024-08-04,BNB,529.4813232421875,531.6157836914062,488.2488098144531,497.0390930175781,1980159444,-0.0612717178123582,-0.0632292109914953,0.0292652451292169,0.0316540525295836,0.0037542234036772,0.3663687743473613
2024-08-05,BNB,497.0390930175781,499.3894348144531,407.5245971679688,464.6269226074219,4703145244,-0.06521050530126,-0.0674339144007566,0.0331357013695697,0.0318097683631018,0.0042524100016456,0.3411130094324975
2024-08-06,BNB,464.6269226074219,492.8955078125,464.2871398925781,484.3238220214844,2087680023,0.0423929360432371,0.0415189701777904,0.0386799734507031,0.0303017152983622,0.0017971610263659,0.3564609560481739
2024-08-07,BNB,484.3238220214844,497.62408447265625,468.9976806640625,474.2247619628906,1883200228,-0.0208518755415374,-0.0210723461004066,0.0386330659029305,0.0295224716436318,0.0004348007135997,0.3485917055946154
2024-08-08,BNB,474.19970703125,521.0404663085938,469.190673828125,517.3375244140625,1790085695,0.0909120862283137,0.0870141226951478,0.0591215997127324,0.0339972516542842,0.0082650074223843,0.3821854384276373
2024-08-09,BNB,517.3375244140625,517.72314453125,500.1761169433594,509.1827087402344,1565495419,-0.0157630469258233,-0.0158886049492956,0.0561834112819252,0.0340058331043444,0.0002484736483857,0.3758311552995406
2024-08-10,BNB,509.1827087402344,524.9590454101562,507.8503112792969,523.317626953125,1394699693,0.0277600122122405,0.0273816886236026,0.0570410737524712,0.0343934269738016,0.0007706182780237,0.3868451715458495
2024-08-11,BNB,523.3178100585938,535.5400390625,503.2338562011719,503.8045349121094,1563057068,-0.0372872822087521,-0.0380002317409146,0.0533697308056429,0.0349272674471679,0.0013903414145151,0.3716404487792566
2024-08-12,BNB,503.8041687011719,523.5446166992188,500.2337036132813,518.5361328125,1786263873,0.0292407012631608,0.0288213471487183,0.0443954539043536,0.0353685546827948,0.0008550186103614,0.3831194015517616
2024-08-13,BNB,518.5361328125,525.6865234375,514.5475463867188,524.1285400390625,1757981177,0.010784990423386,0.0107272472164538,0.042921229464689,0.035151098886819,0.0001163160184325,0.3874770400694831
2024-08-14,BNB,524.1285400390625,531.5051879882812,516.50634765625,524.0153198242188,1604400640,-0.0002160161223719,-0.000216039457215,0.0409427488835864,0.0320456200540932,4.6662965124629256e-08,0.3873888181734015
2024-08-15,BNB,524.0153198242188,533.6436767578125,511.6082458496094,519.870361328125,1645936961,-0.0079099948785547,-0.0079414448438708,0.0239344316993021,0.0319640912589033,6.256801897876165e-05,0.3841590407152893
2024-08-16,BNB,519.870361328125,524.3740234375,511.040283203125,519.9686279296875,1538941515,0.0001890213577697,0.0001890034954837,0.0228116485022794,0.0319083074865417,3.5729073693127274e-08,0.3842356106628318
2024-08-17,BNB,519.9686279296875,547.161376953125,518.940673828125,542.2342529296875,1554176167,0.0428210930506578,0.041929630193946,0.0259992462229801,0.03294303571038,0.001833646010053,0.401585124242654
2024-08-18,BNB,542.2342529296875,542.3954467773438,531.2366943359375,531.6085205078125,1458218557,-0.0195962028670528,-0.019790754291058,0.0216585527105416,0.0322461326582939,0.0003840111668066,0.3933054874056518
2024-08-19,BNB,531.6085205078125,560.6581420898438,529.6116333007812,559.81884765625,1721716619,0.0530659800589536,0.0517058903141496,0.0268263339058252,0.0338425964605567,0.0028159982396172,0.4152871498989814
2024-08-20,BNB,559.81884765625,574.556884765625,559.1103515625,569.2669677734375,2062353969,0.0168771025783487,0.0167362666751725,0.0269053351228654,0.0338925936363715,0.0002848365914401,0.4226491838987876
2024-08-21,BNB,569.2669677734375,575.0878295898438,547.611083984375,570.0197143554688,1887431524,0.0013223085558178,0.0013214350757813,0.0267932991824644,0.0336421688193959,1.7484999167890364e-06,0.4232357287205528
2024-08-22,BNB,570.0197143554688,589.4165649414062,561.2243041992188,583.0518798828125,1998394415,0.0228626575522556,0.0226052233644095,0.0253943793006592,0.0338571596031818,0.0005227011103517,0.4333904732108216
2024-08-23,BNB,583.0518798828125,597.5437622070312,575.76904296875,591.8060302734375,2037288685,0.0150143592580209,0.0149027594459194,0.0243767583421828,0.0338564611283745,0.0002254309839289,0.4402117616804672
2024-08-24,BNB,591.8067626953125,592.7732543945312,575.83740234375,580.76220703125,1954023736,-0.018661221206355,-0.0188375387744386,0.0253809515357207,0.0340265963575152,0.0003482411769125,0.431606345874107
2024-08-25,BNB,580.76220703125,583.9363403320312,569.9006958007812,574.2499389648438,1681089758,-0.0112133124152409,-0.0112766555724562,0.0238993270145401,0.0339424263606289,0.0001257383753217,0.4265319460648245
2024-08-26,BNB,574.2499389648438,575.981201171875,547.2277221679688,548.8280029296875,1818728257,-0.0442698106002108,-0.0452796344260478,0.023881224185213,0.0348969475174149,0.0019598161305785,0.4067230152817311
2024-08-27,BNB,548.8280029296875,558.2140502929688,523.4385375976562,533.9758911132812,1853530701,-0.0270615051293383,-0.0274344106433537,0.0236880522131475,0.035190406588572,0.0007323250598652,0.3951501573157959
2024-08-28,BNB,533.9758911132812,546.109375,523.7744140625,536.816162109375,1861040561,0.0053190996885124,0.0053050032426037,0.0240201753014803,0.0351185965722833,2.829282149633279e-05,0.3973633141536167
2024-08-29,BNB,536.816162109375,545.4614868164062,532.3034057617188,536.6256713867188,1577402536,-0.000354852808283,-0.0003549157834392,0.020320016076322,0.0348187467626562,1.2592051554637997e-07,0.3972148825969209
2024-08-30,BNB,536.6256713867188,542.814697265625,523.058837890625,535.3157958984375,1598876190,-0.0024409482403187,-0.0024439322112761,0.0173652898020158,0.0346743335685483,5.958228311914995e-06,0.3961942194638711
2024-08-31,BNB,535.3157958984375,541.1749877929688,531.6283569335938,532.89697265625,1284869085,-0.0045184977927429,-0.0045287370596064,0.0175673744611403,0.0346776672013696,2.0416822303022795e-05,0.3943094573389579
2024-09-01,BNB,532.89697265625,532.9790649414062,508.7206115722656,512.59521484375,1498350087,-0.0380969659319041,-0.0388416295837181,0.02010271510757,0.0338578023562805,0.0014513788132166,0.3784902012946192
2024-09-02,BNB,512.59521484375,529.0226440429688,502.1722717285156,526.438720703125,1653356892,0.0270067013083505,0.0266484560549773,0.0213604206511499,0.0339437303817736,0.0007293619155584,0.3892771472213369
2024-09-03,BNB,526.438720703125,537.9566650390625,518.6689453125,518.6689453125,1559458476,-0.0147591259629372,-0.0148691255360039,0.0197594119022697,0.0320403802203406,0.0002178317991898,0.3832228898783781
2024-09-04,BNB,518.637939453125,523.4694213867188,496.4385070800781,507.8204956054688,1898187560,-0.0209159422500125,-0.0211377793100945,0.0201855938803464,0.0297815513196457,0.0004374766402058,0.3747697103466041
2024-09-05,BNB,507.8204956054688,512.6257934570312,497.3491821289063,502.0693664550781,1468645986,-0.0113251221645429,-0.0113897396913857,0.0199423506347457,0.0289590858955671,0.0001282583920418,0.3702883947179607
2024-09-06,BNB,502.0693664550781,508.8201293945313,473.1689147949219,486.9027404785156,1860035342,-0.0302082281650607,-0.0306738987406298,0.0210813621920082,0.0292580367480191,0.0009125370488723,0.3584704653609157
2024-09-07,BNB,486.9027404785156,499.1057739257813,483.2615966796875,493.2261352539063,1358748616,0.0129869771716137,0.0129033694796798,0.0232208292355235,0.0240162339513126,0.000168661576056,0.3633976939263037
2024-09-08,BNB,493.2261352539063,506.4251098632813,491.0293273925781,503.0001525878906,1378399660,0.0198165032940778,0.0196227123811656,0.0221494112468486,0.0241560720696858,0.0003926938028041,0.3710136690658014
2024-09-09,BNB,503.0001525878906,524.6112670898438,501.9822082519531,518.5453491210938,1602303180,0.0309049539114938,0.0304370125325514,0.0230453892070702,0.0242877270240143,0.0009551161762715,0.3831265829567796
2024-09-10,BNB,518.5453491210938,523.913818359375,514.0165405273438,517.4838256835938,1461007853,-0.0020471178447539,-0.0020492160544999,0.0223563772662629,0.0232533520952688,4.190691470310164e-06,0.3822994372874257
2024-09-11,BNB,517.4838256835938,534.5135498046875,507.2425231933594,530.1940307617188,1629703281,0.0245615504239864,0.0242647653928953,0.0219066956664177,0.0230734607862135,0.00060326975923,0.3922033081918021
2024-09-12,BNB,530.1940307617188,547.791748046875,530.1493530273438,544.3037719726562,1725751181,0.026612410537075,0.0262644600414555,0.0214839900880605,0.0234822878546343,0.0007082203945938,0.403197706361489
2024-09-13,BNB,544.3037719726562,559.5098876953125,539.0565795898438,557.01806640625,1745545933,0.0233588211000537,0.0230901792332619,0.0110147908930729,0.0238141159007016,0.0005456345231843,0.4131047637170985
2024-09-14,BNB,557.01806640625,559.3895263671875,548.8692016601562,553.5650634765625,1412065214,-0.006199086058313,-0.0062183801708632,0.0146726160300422,0.0237908308932315,3.8428667958371806e-05,0.4104141623430172
2024-09-15,BNB,553.5650634765625,561.5770874023438,552.3637084960938,553.9722900390625,1565883242,0.000735643539248,0.0007353730861695,0.0157344616974516,0.0237893134949107,5.411714168373872e-07,0.4107314758150692
2024-09-16,BNB,553.9722900390625,554.7008666992188,527.4401245117188,533.80908203125,1805132571,-0.0363975028541422,-0.0370764167692101,0.02269758249602,0.0235416615619368,0.0013247782140172,0.3950201786408681
2024-09-17,BNB,533.8087158203125,552.5006103515625,529.4241333007812,546.0135498046875,1617928146,0.0228629826360335,0.0226055411819814,0.0234627388389137,0.0236149188870161,0.0005227159750155,0.4045299758897553
2024-09-18,BNB,546.0135498046875,559.0445556640625,537.5084228515625,559.0445556640625,1657679444,0.0238657188343334,0.0235853840676615,0.0233818844183026,0.0219444754199858,0.0005695725354794,0.4146838167595252
2024-09-19,BNB,559.0445556640625,571.718994140625,553.5143432617188,566.2235107421875,1859308230,0.0128414721248781,0.0127597195600271,0.0220817942565478,0.0218508115427925,0.000164903406334,0.4202777032377562
2024-09-20,BNB,566.2235107421875,576.9052734375,559.6436157226562,568.5850830078125,1821452417,0.0041707421553893,0.0041620687184088,0.0206959924339628,0.0218627006704105,1.7395090126741992e-05,0.4221178550454055
2024-09-21,BNB,568.576416015625,590.0252685546875,566.8111572265625,589.0379638671875,1694887390,0.0359715396527453,0.0353396720822871,0.0234797417962401,0.0224553081409199,0.001293951664989,0.4380548671084494
2024-09-22,BNB,589.0379638671875,593.9545288085938,577.45263671875,588.0869140625,1680179600,-0.0016145815092182,-0.0016158863506475,0.0236363977441402,0.0222914942464253,2.606873449909408e-06,0.4373138031813639
2024-09-23,BNB,588.0869140625,615.7206420898438,585.5076293945312,604.3660278320312,2189508231,0.0276814759523813,0.0273052707247233,0.0133999135980317,0.022555653970361,0.0007662641109022,0.4499985899507428
2024-09-24,BNB,604.3660278320312,612.6076049804688,600.2676391601562,606.5230712890625,1904808937,0.0035691011037946,0.0035627469769758,0.0141865716064399,0.022427735387278,1.2738482689107851e-05,0.4516793716377617
2024-09-25,BNB,606.5230712890625,607.762939453125,584.8588256835938,587.3525390625,1744393946,-0.0316072596971764,-0.0321175505357347,0.0219283874206523,0.0216305722541086,0.0009990188655647,0.436741573610661
2024-09-26,BNB,587.3513793945312,608.8541870117188,581.2283325195312,596.7769165039062,2081857126,0.0160455209003589,0.0159181521884056,0.0220964356894936,0.0210230035870405,0.0002574587409638,0.4440851071697256
2024-09-27,BNB,596.7769165039062,614.4735107421875,596.5009765625,607.8670043945312,2144197609,0.018583305727698,0.018412745905135,0.0223775462892968,0.0211920807416121,0.000345339251769,0.4527265726780964
2024-09-28,BNB,607.8670043945312,617.3323974609375,595.207763671875,601.5671997070312,1858159482,-0.0103637878712876,-0.0104178658806385,0.0200824660459546,0.0213472430025084,0.000107408099041,0.447817725656016
2024-09-29,BNB,601.5671997070312,602.660400390625,593.0492553710938,596.4111938476562,1649655134,-0.0085709557666807,-0.0086078976443169,0.0205267456112412,0.0214405120497459,7.346128275439827e-05,0.4438001337997412
2024-09-30,BNB,596.4111938476562,596.4414672851562,564.6533203125,567.2600708007812,1978021598,-0.048877558549515,-0.0501124745135289,0.0246610328248272,0.023469805354995,0.0023890157297612,0.4210853972868958
2024-10-01,BNB,567.2600708007812,582.4347534179688,538.4796142578125,547.9971313476562,2124076272,-0.033957862442058,-0.0345478250605769,0.0255988202820454,0.0232348047863302,0.0011531364216337,0.406075594973721
2024-10-02,BNB,547.9971313476562,557.9986572265625,536.1533203125,542.7123413085938,1821113448,-0.0096438279267373,-0.0096906307841551,0.0244149636466387,0.0228618720853207,9.300341708051916e-05,0.4019576536830891
2024-10-03,BNB,542.7123413085938,550.507568359375,535.380615234375,544.4249877929688,1611934612,0.0031557168577471,0.0031507480340268,0.0224444600319123,0.0226618611987204,9.958548886269744e-06,0.403292158483116
2024-10-04,BNB,544.4249877929688,557.4121704101562,542.2801513671875,555.3842163085938,1518084330,0.0201299146096367,0.0199299864500081,0.0228096526670404,0.0224772612149047,0.0004052134621912,0.4118316575520265
2024-10-05,BNB,555.3842163085938,564.8151245117188,552.3409423828125,563.2091674804688,1426434745,0.0140892573863264,0.0139909263308402,0.0249769066700689,0.0223883385640697,0.0001985071736981,0.4179289082071458
2024-10-06,BNB,563.2091674804688,571.430419921875,561.5877685546875,570.542724609375,1416593714,0.0130210187481731,0.0129369740623183,0.026348246603397,0.0214778951692899,0.0001695469292402,0.4236432615655788
2024-10-07,BNB,570.542724609375,580.9834594726562,564.1204223632812,564.1497192382812,1703177011,-0.0112051299496821,-0.011268380348077,0.0189391193027258,0.0216415168503374,0.0001255549371892,0.4186617919907671
2024-10-08,BNB,564.1497192382812,585.9742431640625,560.2928466796875,580.4038696289062,2143563900,0.0288117672247918,0.0284045122515062,0.0149742453090913,0.0219184838953989,0.0008301179306155,0.4313271271399318
2024-10-09,BNB,580.4038696289062,585.0736694335938,567.143798828125,570.2771606445312,1913652029,-0.0174476937771792,-0.017601698769984,0.0167242723736768,0.0217260781714906,0.0003044220181422,0.4234363324713195
2024-10-10,BNB,570.27685546875,572.0607299804688,551.783203125,562.7257690429688,1559089785,-0.013241616748298,-0.0133300686539352,0.0184482442415067,0.0219182241853687,0.0001753404141088,0.4175522411360049
2024-10-11,BNB,562.7257690429688,577.1348266601562,560.0671997070312,572.8572387695312,1622508791,0.0180042754107265,0.017844117933585,0.0181707916627329,0.0217279844628112,0.0003241539330652,0.4254467454045603
2024-10-12,BNB,572.8572387695312,578.7108154296875,572.8572387695312,576.4497680664062,1482994534,0.0062712470991752,0.00625166465733,0.0177233646662399,0.0212722913591282,3.93285401789141e-05,0.4282460665923572
2024-10-13,BNB,576.4497680664062,578.0640258789062,565.1304931640625,571.8217163085938,1472484694,-0.0080285430130997,-0.0080609453099099,0.0176160195624741,0.0209620295345977,6.44575029131927e-05,0.4246398598579724
2024-10-14,BNB,571.8217163085938,591.4108276367188,569.9707641601562,588.9004516601562,1825783992,0.0298672380996904,0.0294298988850195,0.0197919069573412,0.0215554942264876,0.0008920519117036,0.4379477167408634
2024-10-15,BNB,588.9004516601562,598.8892822265625,578.4895629882812,594.189208984375,2040945899,0.0089807323280348,0.0089406453794665,0.0172979629122295,0.021587522379229,8.065355314781058e-05,0.4420687493647812
2024-10-16,BNB,594.189208984375,605.1041870117188,589.9337768554688,600.8178100585938,1918592073,0.0111557075995183,0.0110939416310316,0.014714012811067,0.0203375873257089,0.0001244498120459,0.4472337965778004
